customer_id,has_mobile_app,has_web_account,mobile_logins_wk,web_logins_wk,avg_mobile_time,avg_web_time,last_mobile_use,last_web_use
3053,1,1,0.0,3.0,0.0,9.54,2023-02-21,2024-10-26
3054,1,1,3.0,5.0,5.3,6.56,2024-09-28,2024-10-12
3055,1,1,9.0,4.0,6.78,8.54,2024-10-09,2024-09-11
3056,1,1,5.0,3.0,5.83,9.5,2024-11-23,2024-10-30
3057,0,1,,2.0,,16.44,,2024-12-26
3058,1,1,3.0,5.0,4.91,8.84,2024-09-04,2024-09-01
3059,1,1,12.0,1.0,1.97,15.17,2023-06-08,2024-11-17
3060,1,1,4.0,5.0,4.63,7.98,2024-10-24,2024-07-19
3061,1,1,12.0,5.0,1.23,7.66,2024-05-16,2024-09-13
3062,0,1,,4.0,,6.01,,2024-10-26
3063,1,1,5.0,0.0,5.71,0.0,2024-10-10,2024-07-12
3064,1,1,6.0,1.0,4.96,14.76,2024-10-16,2024-09-18
3065,1,1,3.0,3.0,3.81,8.54,2024-09-01,2024-08-01
3066,1,1,3.0,4.0,4.34,8.11,2024-09-16,2024-11-26
3067,1,1,10.0,2.0,1.53,17.32,2023-04-15,2024-12-26
3068,1,1,2.0,4.0,7.57,8.15,2024-07-03,2024-07-07
3069,0,1,,0.0,,0.0,,2024-08-17
3070,1,1,7.0,0.0,5.34,0.0,2024-10-06,2023-07-21
3071,0,0,,,,,,
3072,1,1,5.0,0.0,6.59,0.0,2024-10-05,2023-12-13
3073,1,1,4.0,8.0,4.29,1.92,2024-08-10,2024-03-01
3074,1,1,4.0,2.0,5.39,15.22,2024-08-19,2024-08-24
3075,1,1,4.0,6.0,3.96,1.72,2024-08-03,2024-10-21
3076,1,1,10.0,2.0,2.49,15.72,2023-07-18,2024-10-27
3077,1,1,12.0,0.0,2.02,0.0,2024-04-12,2023-03-04
3078,1,1,6.0,10.0,6.12,2.11,2024-07-31,2024-05-22
3079,1,1,1.0,7.0,7.06,1.86,2024-07-24,2024-03-21
3080,0,1,,2.0,,14.86,,2024-09-20
3081,0,0,,,,,,
3082,1,1,8.0,6.0,4.51,2.12,2024-08-22,2023-09-27
3083,0,1,,10.0,,2.48,,2024-05-23
3084,1,1,12.0,0.0,2.76,0.0,2023-05-31,2023-06-14
3085,1,1,3.0,5.0,4.34,8.25,2024-10-24,2024-10-10
3086,0,0,,,,,,
3087,1,1,10.0,2.0,1.48,16.48,2023-07-13,2024-12-22
3088,0,0,,,,,,
3089,1,1,11.0,3.0,2.21,7.55,2023-03-18,2024-07-29
3090,1,1,5.0,3.0,4.26,8.22,2024-09-05,2024-10-13
3091,1,1,4.0,3.0,6.96,9.55,2024-07-18,2024-10-28
3092,1,1,4.0,4.0,6.06,8.22,2024-10-20,2024-11-22
3093,0,0,,,,,,
3094,0,1,,3.0,,8.06,,2024-10-06
3095,0,1,,3.0,,9.09,,2024-10-27
3096,1,1,10.0,0.0,2.61,0.0,2023-08-09,2023-06-23
3097,0,1,,3.0,,6.79,,2024-07-17
3098,0,1,,6.0,,2.8,,2024-02-22
3099,1,1,3.0,4.0,4.81,7.61,2024-09-24,2024-09-06
3100,1,1,6.0,7.0,5.41,3.44,2024-08-31,2023-04-16
3101,1,1,12.0,0.0,2.11,0.0,2023-02-08,2023-06-20
3102,0,0,,,,,,
3103,1,1,2.0,1.0,7.72,15.61,2024-08-06,2024-09-29
3104,1,1,12.0,0.0,2.55,0.0,2024-04-17,2024-02-29
3105,1,1,5.0,5.0,5.02,6.97,2024-11-06,2024-11-18
3106,1,1,4.0,4.0,5.89,7.07,2024-08-04,2024-10-29
3107,1,1,10.0,3.0,1.88,7.26,2023-01-03,2024-10-09
3108,1,1,3.0,5.0,5.74,7.24,2024-07-15,2024-08-01
3109,1,1,5.0,5.0,6.26,7.94,2024-10-22,2024-09-03
3110,0,0,,,,,,
3111,1,1,12.0,3.0,1.89,7.18,2023-05-31,2024-08-16
3112,1,1,2.0,2.0,6.53,16.04,2024-07-22,2024-12-20
3113,1,1,1.0,1.0,5.7,15.66,2024-10-08,2024-10-11
3114,1,1,3.0,10.0,4.6,1.99,2024-08-06,2023-02-07
3115,0,0,,,,,,
3116,1,1,6.0,5.0,4.23,8.06,2024-09-17,2024-07-24
3117,1,1,10.0,1.0,1.57,16.26,2024-07-12,2024-12-28
3118,1,1,4.0,5.0,7.06,8.66,2024-07-24,2024-09-16
3119,1,1,1.0,3.0,5.53,8.69,2024-10-08,2024-11-16
3120,1,1,5.0,8.0,6.09,2.7,2024-11-18,2023-01-08
3121,0,0,,,,,,
3122,1,1,5.0,0.0,6.59,0.0,2024-07-19,2023-04-22
3123,1,1,12.0,2.0,2.8,15.82,2023-02-28,2024-10-19
3124,1,1,3.0,2.0,3.72,14.82,2024-07-31,2024-09-26
3125,1,1,7.0,0.0,4.89,0.0,2024-08-07,2023-08-10
3126,0,1,,3.0,,8.32,,2024-10-12
3127,1,1,12.0,2.0,1.46,17.32,2023-08-18,2024-12-24
3128,1,1,5.0,0.0,5.5,0.0,2024-07-10,2023-10-20
3129,1,1,0.0,3.0,0.0,9.77,2023-10-04,2024-11-26
3130,1,1,3.0,1.0,4.6,16.99,2024-11-05,2024-12-20
3131,1,1,6.0,4.0,5.45,6.98,2024-07-29,2024-08-24
3132,0,1,,6.0,,2.16,,2024-01-06
3133,0,0,,,,,,
3134,1,1,4.0,3.0,6.18,7.48,2024-07-03,2024-10-18
3135,1,1,10.0,5.0,2.26,10.12,2023-07-30,2024-11-07
3136,0,0,,,,,,
3137,0,0,,,,,,
3138,1,1,10.0,5.0,1.96,7.76,2024-04-07,2024-09-20
3139,1,1,6.0,0.0,5.54,0.0,2024-09-02,2023-02-02
3140,1,1,3.0,5.0,6.34,7.67,2024-10-07,2024-08-25
3141,0,0,,,,,,
3142,1,1,2.0,5.0,7.26,6.19,2024-10-18,2024-10-29
3143,1,1,5.0,5.0,6.91,8.92,2024-07-27,2024-09-27
3144,1,1,10.0,0.0,2.17,0.0,2023-03-10,2023-02-20
3145,1,1,10.0,0.0,2.05,0.0,2024-10-12,2023-06-06
3146,1,1,12.0,3.0,2.08,7.62,2024-09-04,2024-09-08
3147,0,1,,2.0,,15.58,,2024-09-23
3148,1,1,3.0,7.0,5.05,2.0,2024-10-24,2023-09-05
3149,1,1,11.0,4.0,1.79,7.12,2024-05-27,2024-07-31
3150,1,1,1.0,0.0,7.65,0.0,2024-10-27,2023-07-05
3151,1,1,12.0,0.0,1.92,0.0,2023-06-12,2023-05-19
3152,1,1,1.0,5.0,8.96,7.76,2024-12-28,2024-10-10
3153,0,0,,,,,,
3154,0,0,,,,,,
3155,0,0,,,,,,
3156,0,0,,,,,,
3157,1,1,7.0,0.0,5.34,0.0,2024-08-16,2024-05-06
3158,1,1,4.0,1.0,4.99,16.62,2024-08-24,2024-12-24
3159,1,1,7.0,3.0,4.96,8.41,2024-11-13,2024-08-24
3160,0,1,,3.0,,9.1,,2024-10-20
3161,0,0,,,,,,
3162,0,0,,,,,,
3163,1,1,3.0,5.0,4.98,9.71,2024-07-26,2024-10-25
3164,0,1,,5.0,,7.84,,2024-07-25
3165,0,1,,5.0,,9.19,,2024-09-08
3166,1,1,5.0,4.0,6.72,7.79,2024-08-05,2024-08-01
3167,0,1,,0.0,,0.0,,2023-05-09
3168,0,1,,2.0,,14.65,,2024-11-10
3169,1,1,5.0,3.0,5.91,7.52,2024-10-01,2024-07-02
3170,1,1,11.0,2.0,1.97,15.89,2023-12-28,2024-07-06
3171,1,1,6.0,5.0,4.81,9.0,2024-09-03,2024-08-26
3172,0,0,,,,,,
3173,1,1,8.0,7.0,5.08,2.42,2024-09-06,2023-12-06
3174,0,0,,,,,,
3175,0,1,,5.0,,7.9,,2024-10-27
3176,0,0,,,,,,
3177,0,0,,,,,,
3178,0,1,,0.0,,0.0,,2024-03-22
3179,1,1,3.0,3.0,5.92,7.71,2024-09-04,2024-08-20
3180,1,1,1.0,0.0,5.08,0.0,2024-11-26,2024-03-04
3181,1,1,3.0,6.0,6.21,1.85,2024-11-12,2024-06-14
3182,1,1,11.0,7.0,1.49,2.46,2023-09-15,2024-05-01
3183,1,1,5.0,6.0,4.98,1.72,2024-11-21,2023-06-17
3184,0,0,,,,,,
3185,1,1,12.0,8.0,2.25,2.39,2023-07-30,2024-08-22
3186,1,1,3.0,9.0,6.59,1.94,2024-09-13,2023-03-14
3187,1,1,7.0,5.0,5.85,7.84,2024-09-11,2024-11-26
3188,1,1,4.0,6.0,3.93,1.12,2024-11-15,2024-01-28
3189,1,1,10.0,1.0,1.23,15.48,2023-01-01,2024-09-09
3190,1,1,1.0,1.0,5.84,16.28,2024-11-05,2024-12-28
3191,1,1,6.0,4.0,7.87,7.82,2024-07-14,2024-09-30
3192,1,1,5.0,6.0,5.6,2.49,2024-11-13,2023-05-01
3193,1,1,3.0,1.0,6.91,14.95,2024-08-24,2024-09-05
3194,1,1,7.0,7.0,6.19,2.13,2024-11-16,2023-08-23
3195,1,1,11.0,5.0,2.01,10.74,2023-08-25,2024-09-15
3196,1,1,3.0,5.0,5.03,7.16,2024-07-17,2024-10-09
3197,1,1,0.0,7.0,0.0,1.3,2023-02-26,2023-01-22
3198,1,1,7.0,3.0,6.59,7.25,2024-10-01,2024-07-04
3199,1,1,5.0,6.0,5.0,2.59,2024-11-08,2024-08-02
3200,1,1,3.0,0.0,5.27,0.0,2024-10-10,2023-08-08
3201,0,0,,,,,,
3202,1,1,6.0,6.0,4.59,2.56,2024-11-28,2024-01-12
3203,1,1,6.0,5.0,7.23,8.69,2024-07-02,2024-11-04
3204,0,1,,10.0,,1.32,,2023-08-05
3205,0,0,,,,,,
3206,1,1,10.0,6.0,1.86,2.45,2024-03-14,2024-01-26
3207,1,1,9.0,3.0,6.79,8.72,2024-08-16,2024-08-29
3208,1,1,4.0,6.0,5.64,2.0,2024-10-28,2023-12-12
3209,1,1,4.0,0.0,4.67,0.0,2024-11-26,2023-05-30
3210,1,1,0.0,3.0,0.0,8.51,2024-01-09,2024-11-12
3211,1,1,11.0,3.0,1.58,8.91,2023-07-29,2024-11-10
3212,1,1,3.0,6.0,4.64,1.67,2024-07-31,2024-02-07
3213,1,1,6.0,6.0,6.47,1.3,2024-08-06,2023-11-12
3214,0,1,,5.0,,7.78,,2024-07-28
3215,1,1,5.0,3.0,5.1,7.47,2024-07-16,2024-11-14
3216,1,1,3.0,3.0,4.52,7.99,2024-08-08,2024-11-08
3217,1,1,12.0,0.0,2.68,0.0,2023-02-28,2023-01-01
3218,1,1,3.0,4.0,4.18,8.64,2024-08-13,2024-10-09
3219,1,1,0.0,5.0,0.0,6.0,2024-09-01,2024-08-02
3220,1,1,8.0,6.0,5.52,2.32,2024-11-02,2023-09-23
3221,1,1,11.0,2.0,1.71,17.53,2024-03-17,2024-12-31
3222,1,1,3.0,2.0,5.87,17.54,2024-10-28,2024-12-22
3223,0,0,,,,,,
3224,1,1,3.0,6.0,4.87,2.32,2024-07-12,2024-06-11
3225,1,1,5.0,3.0,5.24,8.48,2024-09-13,2024-07-19
3226,1,1,5.0,6.0,4.08,1.25,2024-11-12,2023-01-11
3227,0,1,,0.0,,0.0,,2023-10-05
3228,1,1,3.0,5.0,4.94,7.51,2024-09-17,2024-09-24
3229,0,0,,,,,,
3230,1,1,10.0,3.0,1.65,8.53,2023-12-28,2024-09-02
3231,1,1,4.0,8.0,3.69,2.3,2024-09-18,2023-10-23
3232,1,1,6.0,0.0,4.13,0.0,2024-10-15,2023-07-20
3233,1,1,10.0,2.0,1.7,15.34,2023-05-14,2024-08-19
3234,1,1,4.0,0.0,6.31,0.0,2024-08-01,2023-04-17
3235,0,1,,3.0,,7.87,,2024-11-03
3236,1,1,4.0,8.0,3.81,2.57,2024-08-24,2024-02-24
3237,1,1,5.0,10.0,4.78,1.83,2024-11-06,2023-04-09
3238,1,1,1.0,5.0,8.69,6.04,2024-12-31,2024-10-08
3239,1,1,4.0,3.0,4.0,8.2,2024-09-25,2024-10-31
3240,1,1,7.0,6.0,6.1,1.96,2024-08-27,2023-10-04
3241,1,1,5.0,3.0,5.79,8.75,2024-10-26,2024-11-22
3242,0,0,,,,,,
3243,0,1,,0.0,,0.0,,2023-05-18
3244,1,1,3.0,4.0,7.14,6.72,2024-08-19,2024-07-08
3245,1,1,7.0,3.0,3.35,7.18,2024-11-12,2024-11-10
3246,0,1,,1.0,,16.82,,2024-12-25
3247,0,0,,,,,,
3248,1,1,12.0,1.0,2.29,15.61,2023-07-01,2024-07-03
3249,1,1,11.0,0.0,1.96,0.0,2024-05-15,2023-08-02
3250,1,1,3.0,3.0,4.7,8.84,2024-09-21,2024-11-06
3251,1,1,10.0,8.0,2.42,2.28,2024-03-01,2023-08-05
3252,1,1,10.0,4.0,2.47,7.59,2023-07-07,2024-11-19
3253,1,1,3.0,6.0,6.82,1.6,2024-11-17,2023-02-04
3254,1,1,3.0,2.0,8.0,16.65,2024-07-29,2024-12-23
3255,1,1,4.0,0.0,5.15,0.0,2024-11-01,2023-05-08
3256,1,1,3.0,0.0,5.95,0.0,2024-07-21,2023-11-13
3257,1,1,5.0,6.0,6.39,3.14,2024-11-19,2024-10-11
3258,0,1,,6.0,,2.62,,2023-01-02
3259,1,1,0.0,0.0,0.0,0.0,2024-02-12,2023-05-11
3260,0,1,,0.0,,0.0,,2024-07-01
3261,0,0,,,,,,
3262,1,1,7.0,6.0,3.4,2.27,2024-10-20,2024-06-22
3263,0,1,,0.0,,0.0,,2023-09-08
3264,1,1,4.0,3.0,4.58,8.24,2024-07-01,2024-08-25
3265,0,1,,2.0,,17.33,,2024-12-24
3266,1,1,10.0,6.0,1.5,1.53,2024-10-28,2024-05-05
3267,0,1,,0.0,,0.0,,2023-02-11
3268,1,1,12.0,4.0,2.79,7.37,2023-08-10,2024-09-09
3269,1,1,12.0,1.0,1.25,17.32,2024-01-18,2024-12-29
3270,0,0,,,,,,
3271,1,1,10.0,1.0,1.64,16.46,2023-08-31,2024-12-26
3272,0,0,,,,,,
3273,0,0,,,,,,
3274,0,0,,,,,,
3275,1,1,4.0,4.0,4.79,7.2,2024-09-01,2024-10-14
3276,0,1,,5.0,,10.31,,2024-09-16
3277,1,1,4.0,2.0,4.43,17.94,2024-11-12,2024-12-26
3278,1,1,12.0,3.0,1.39,8.48,2023-04-17,2024-10-06
3279,1,1,3.0,5.0,5.87,8.93,2024-09-21,2024-08-17
3280,0,1,,0.0,,0.0,,2023-03-30
3281,1,1,1.0,4.0,6.79,8.04,2024-10-19,2024-10-20
3282,1,1,10.0,3.0,1.56,7.37,2023-10-28,2024-10-07
3283,0,0,,,,,,
3284,1,1,12.0,6.0,1.82,2.27,2023-05-26,2023-06-28
3285,1,1,10.0,3.0,2.72,7.75,2024-01-06,2024-10-27
3286,0,1,,6.0,,1.82,,2023-12-16
3287,1,1,5.0,1.0,6.47,15.35,2024-07-05,2024-10-01
3288,1,1,4.0,1.0,7.6,15.87,2024-07-10,2024-09-25
3289,1,1,6.0,7.0,4.82,2.46,2024-11-05,2024-08-29
3290,1,1,3.0,3.0,5.61,9.43,2024-11-21,2024-11-19
3291,0,1,,1.0,,17.66,,2024-12-22
3292,0,1,,3.0,,7.84,,2024-10-02
3293,1,1,3.0,1.0,4.97,15.88,2024-10-24,2024-07-24
3294,1,1,10.0,1.0,2.43,15.42,2024-10-16,2024-11-15
3295,0,0,,,,,,
3296,1,1,8.0,6.0,5.13,1.88,2024-09-07,2023-04-25
3297,1,1,4.0,0.0,6.03,0.0,2024-08-05,2023-06-17
3298,1,1,4.0,4.0,6.46,6.71,2024-07-04,2024-08-18
3299,1,1,4.0,1.0,6.81,16.43,2024-07-27,2024-12-23
3300,1,1,3.0,3.0,5.59,9.3,2024-09-13,2024-09-04
3301,1,1,12.0,7.0,1.59,2.06,2023-10-25,2023-09-26
3302,1,1,10.0,7.0,1.64,2.57,2024-01-21,2024-03-03
3303,1,1,10.0,2.0,2.52,18.25,2024-09-19,2024-12-21
3304,1,1,10.0,0.0,2.29,0.0,2024-08-26,2024-06-10
3305,1,1,3.0,5.0,6.77,6.34,2024-07-07,2024-07-25
3306,0,0,,,,,,
3307,1,1,3.0,0.0,6.07,0.0,2024-10-15,2023-01-11
3308,1,1,3.0,5.0,5.3,6.28,2024-08-03,2024-07-26
3309,1,1,12.0,3.0,2.17,8.13,2024-08-16,2024-10-06
3310,1,1,5.0,2.0,4.65,16.19,2024-10-27,2024-12-21
3311,1,1,4.0,8.0,4.78,2.1,2024-11-04,2023-11-14
3312,1,1,5.0,8.0,4.6,2.46,2024-07-26,2024-08-11
3313,0,1,,2.0,,15.49,,2024-09-14
3314,1,1,6.0,3.0,5.36,6.98,2024-09-23,2024-07-25
3315,1,1,4.0,3.0,4.75,8.97,2024-10-09,2024-08-03
3316,1,1,3.0,5.0,5.8,7.65,2024-08-26,2024-08-16
3317,1,1,0.0,8.0,0.0,2.05,2024-10-09,2024-01-15
3318,1,1,10.0,2.0,1.91,15.99,2024-07-04,2024-10-26
3319,1,1,1.0,3.0,9.05,7.06,2024-12-21,2024-09-18
3320,1,1,6.0,2.0,5.12,16.23,2024-09-15,2024-12-23
3321,1,1,3.0,6.0,5.45,2.84,2024-07-05,2023-10-15
3322,1,1,10.0,5.0,2.02,9.44,2023-10-08,2024-07-16
3323,1,1,8.0,0.0,5.08,0.0,2024-08-14,2023-12-24
3324,1,1,11.0,0.0,2.32,0.0,2023-07-27,2024-03-05
3325,0,1,,5.0,,8.02,,2024-08-23
3326,1,1,3.0,6.0,5.28,2.1,2024-09-15,2024-06-02
3327,1,1,10.0,3.0,2.08,10.1,2023-09-26,2024-08-03
3328,0,1,,5.0,,7.53,,2024-07-21
3329,0,0,,,,,,
3330,1,1,10.0,3.0,1.87,7.45,2023-09-18,2024-10-01
3331,1,1,4.0,0.0,4.83,0.0,2024-09-24,2024-01-19
3332,1,1,12.0,6.0,2.52,1.73,2023-02-14,2023-03-08
3333,1,1,3.0,5.0,5.84,7.2,2024-11-03,2024-08-24
3334,0,0,,,,,,
3335,0,1,,5.0,,7.1,,2024-09-04
3336,0,1,,2.0,,16.93,,2024-12-28
3337,1,1,12.0,0.0,1.49,0.0,2024-06-19,2024-02-18
3338,1,1,4.0,5.0,5.09,9.29,2024-10-21,2024-10-18
3339,1,1,7.0,4.0,5.32,6.61,2024-09-10,2024-08-04
3340,1,1,7.0,3.0,8.0,7.74,2024-07-05,2024-11-26
3341,1,1,7.0,5.0,5.71,9.75,2024-10-27,2024-10-08
3342,1,1,5.0,1.0,4.55,15.78,2024-10-26,2024-08-11
3343,1,1,3.0,8.0,5.47,2.58,2024-08-27,2023-05-26
3344,1,1,3.0,0.0,6.9,0.0,2024-07-20,2023-03-08
3345,0,0,,,,,,
3346,1,1,4.0,0.0,5.47,0.0,2024-08-26,2023-01-29
3347,1,1,5.0,6.0,5.12,2.6,2024-09-15,2023-11-08
3348,0,0,,,,,,
3349,1,1,0.0,3.0,0.0,6.9,2024-03-04,2024-09-02
3350,1,1,1.0,1.0,6.22,15.1,2024-09-05,2024-08-04
3351,1,1,4.0,3.0,5.72,8.81,2024-11-23,2024-10-25
3352,0,0,,,,,,
3353,0,0,,,,,,
3354,0,1,,5.0,,7.85,,2024-07-26
3355,1,1,5.0,0.0,6.73,0.0,2024-08-22,2024-07-20
3356,0,1,,5.0,,6.51,,2024-07-10
3357,1,1,5.0,3.0,5.15,6.76,2024-07-10,2024-08-12
3358,1,1,1.0,7.0,7.09,1.66,2024-11-26,2023-03-28
3359,1,1,12.0,5.0,1.66,8.17,2023-10-05,2024-10-23
3360,0,0,,,,,,
3361,0,1,,3.0,,7.69,,2024-07-16
3362,0,1,,0.0,,0.0,,2023-03-02
3363,1,1,2.0,6.0,8.03,2.2,2024-12-21,2023-03-13
3364,0,1,,3.0,,7.78,,2024-11-18
3365,0,0,,,,,,
3366,1,1,3.0,7.0,4.73,1.82,2024-09-30,2024-10-03
3367,1,1,6.0,6.0,4.93,1.65,2024-08-10,2023-06-18
3368,1,1,12.0,3.0,2.03,7.42,2024-05-15,2024-07-17
3369,1,1,6.0,3.0,4.78,7.5,2024-08-02,2024-08-03
3370,1,1,4.0,0.0,6.19,0.0,2024-10-13,2024-05-06
3371,1,1,5.0,4.0,5.35,7.86,2024-10-24,2024-07-06
3372,1,1,3.0,3.0,3.66,9.23,2024-10-07,2024-10-23
3373,0,0,,,,,,
3374,1,1,5.0,2.0,7.41,17.38,2024-09-11,2024-12-29
3375,1,1,6.0,1.0,6.19,15.44,2024-09-11,2024-10-20
3376,1,1,8.0,6.0,4.83,1.64,2024-11-19,2023-06-10
3377,1,1,3.0,4.0,4.23,6.95,2024-07-11,2024-08-24
3378,1,1,6.0,3.0,5.35,7.93,2024-08-13,2024-09-09
3379,1,1,10.0,10.0,1.81,2.09,2023-01-06,2024-01-10
3380,1,1,0.0,3.0,0.0,8.01,2024-05-13,2024-10-24
3381,0,1,,3.0,,7.86,,2024-08-28
3382,1,1,4.0,2.0,5.01,17.6,2024-10-05,2024-12-26
3383,0,1,,5.0,,6.3,,2024-09-16
3384,1,1,6.0,5.0,3.98,6.0,2024-07-22,2024-08-02
3385,1,1,3.0,0.0,5.16,0.0,2024-07-10,2023-02-10
3386,0,1,,5.0,,8.84,,2024-09-26
3387,1,1,3.0,9.0,4.9,2.26,2024-09-27,2024-01-12
3388,1,1,6.0,3.0,3.94,8.74,2024-09-10,2024-10-02
3389,0,1,,0.0,,0.0,,2024-05-29
3390,1,1,8.0,0.0,4.67,0.0,2024-08-07,2024-08-20
3391,1,1,5.0,0.0,6.02,0.0,2024-07-21,2023-12-23
3392,1,1,7.0,7.0,6.11,2.14,2024-10-11,2024-03-10
3393,1,1,8.0,0.0,6.53,0.0,2024-08-05,2023-09-10
3394,1,1,3.0,2.0,5.28,16.05,2024-10-31,2024-12-30
3395,1,1,6.0,2.0,3.97,16.04,2024-11-16,2024-12-23
3396,1,1,0.0,3.0,0.0,9.25,2023-09-28,2024-09-22
3397,0,1,,7.0,,0.6,,2023-01-21
3398,1,1,10.0,2.0,1.95,14.46,2024-02-04,2024-07-08
3399,1,1,3.0,8.0,4.43,1.21,2024-09-02,2023-04-12
3400,1,1,12.0,0.0,1.86,0.0,2024-01-05,2023-03-08
3401,0,1,,1.0,,14.7,,2024-10-04
3402,0,0,,,,,,
3403,1,1,10.0,7.0,1.65,2.31,2024-01-26,2024-01-19
3404,1,1,0.0,4.0,0.0,6.64,2024-09-29,2024-10-23
3405,0,0,,,,,,
3406,1,1,7.0,5.0,6.09,8.21,2024-11-22,2024-11-28
3407,0,0,,,,,,
3408,1,1,2.0,1.0,8.05,13.93,2024-12-31,2024-10-18
3409,1,1,0.0,3.0,0.0,7.94,2023-10-08,2024-11-15
3410,1,1,5.0,8.0,5.86,2.7,2024-11-22,2023-04-23
3411,1,1,3.0,0.0,4.64,0.0,2024-08-08,2023-03-17
3412,1,1,2.0,9.0,7.29,2.05,2024-10-06,2023-01-25
3413,0,0,,,,,,
3414,0,1,,1.0,,15.43,,2024-08-04
3415,0,1,,5.0,,9.01,,2024-11-18
3416,0,1,,5.0,,7.56,,2024-09-23
3417,1,1,7.0,1.0,5.58,15.92,2024-11-26,2024-11-02
3418,1,1,6.0,3.0,3.0,8.9,2024-10-29,2024-10-14
3419,0,0,,,,,,
3420,1,1,3.0,6.0,4.57,2.0,2024-09-22,2024-02-09
3421,1,1,10.0,2.0,1.13,18.29,2024-03-20,2024-12-28
3422,1,1,7.0,3.0,5.82,9.11,2024-07-09,2024-09-09
3423,0,1,,1.0,,14.72,,2024-09-27
3424,1,1,1.0,5.0,6.36,10.74,2024-08-10,2024-09-20
3425,1,1,10.0,3.0,1.52,7.81,2024-07-08,2024-10-27
3426,1,1,10.0,0.0,1.93,0.0,2024-06-09,2023-10-11
3427,1,1,12.0,1.0,1.93,17.5,2024-02-03,2024-12-30
3428,1,1,11.0,7.0,1.94,1.42,2024-03-29,2024-04-28
3429,1,1,6.0,8.0,4.92,1.35,2024-11-23,2024-09-04
3430,0,1,,0.0,,0.0,,2024-04-29
3431,0,0,,,,,,
3432,1,1,6.0,3.0,4.5,7.07,2024-10-24,2024-10-04
3433,1,1,3.0,3.0,5.54,7.81,2024-11-27,2024-11-05
3434,1,1,3.0,6.0,4.56,1.6,2024-07-22,2023-03-28
3435,1,1,5.0,7.0,4.76,2.79,2024-08-02,2024-05-27
3436,1,1,4.0,3.0,6.64,8.0,2024-09-06,2024-09-17
3437,1,1,12.0,3.0,2.1,6.82,2023-12-13,2024-10-21
3438,1,1,4.0,0.0,7.54,0.0,2024-10-30,2024-04-30
3439,1,1,10.0,0.0,1.39,0.0,2023-02-12,2024-09-22
3440,1,1,7.0,6.0,4.81,1.91,2024-11-04,2023-10-09
3441,1,1,6.0,2.0,5.94,17.46,2024-08-18,2024-12-25
3442,1,1,4.0,3.0,7.47,7.98,2024-07-15,2024-07-21
3443,0,0,,,,,,
3444,1,1,5.0,0.0,5.85,0.0,2024-09-05,2024-08-11
3445,1,1,12.0,0.0,1.71,0.0,2024-01-09,2023-06-16
3446,1,1,6.0,3.0,5.45,7.94,2024-10-03,2024-08-25
3447,1,1,6.0,3.0,4.35,8.57,2024-09-01,2024-08-23
3448,1,1,4.0,0.0,4.23,0.0,2024-08-29,2023-06-17
3449,1,1,12.0,8.0,1.51,1.86,2023-10-31,2024-05-13
3450,1,1,6.0,6.0,6.18,2.12,2024-07-18,2024-10-20
3451,1,1,3.0,3.0,7.09,8.17,2024-09-05,2024-07-20
3452,1,1,7.0,0.0,5.54,0.0,2024-10-29,2023-11-09
3453,1,1,4.0,6.0,4.99,2.05,2024-10-19,2024-05-20
3454,1,1,3.0,2.0,4.02,16.34,2024-11-04,2024-12-23
3455,1,1,5.0,3.0,7.03,7.96,2024-09-24,2024-10-06
3456,1,1,6.0,1.0,5.91,16.03,2024-08-21,2024-12-31
3457,1,1,10.0,2.0,2.77,15.19,2023-07-18,2024-08-22
3458,1,1,5.0,1.0,5.16,15.41,2024-08-30,2024-07-30
3459,1,1,4.0,5.0,5.14,9.48,2024-07-31,2024-08-03
3460,1,1,4.0,0.0,7.02,0.0,2024-09-09,2023-12-23
3461,1,1,4.0,5.0,5.97,8.63,2024-10-19,2024-10-18
3462,0,1,,6.0,,2.72,,2024-01-30
3463,1,1,6.0,7.0,5.3,2.38,2024-10-04,2024-06-25
3464,1,1,7.0,2.0,7.2,14.7,2024-11-17,2024-07-27
3465,0,0,,,,,,
3466,1,1,4.0,8.0,4.75,1.61,2024-09-18,2024-03-03
3467,0,1,,5.0,,7.75,,2024-09-13
3468,1,1,0.0,5.0,0.0,7.4,2024-01-09,2024-09-01
3469,1,1,10.0,5.0,2.26,6.45,2023-03-09,2024-08-08
3470,1,1,7.0,3.0,5.21,7.88,2024-07-16,2024-09-17
3471,1,1,10.0,8.0,2.2,2.15,2024-08-11,2024-04-21
3472,1,1,12.0,4.0,1.8,9.06,2023-04-12,2024-11-16
3473,1,1,10.0,2.0,2.24,17.05,2024-09-07,2024-12-26
3474,1,1,6.0,1.0,3.84,15.01,2024-09-27,2024-11-21
3475,1,1,6.0,0.0,6.72,0.0,2024-11-16,2023-08-25
3476,0,1,,1.0,,15.16,,2024-08-08
3477,0,1,,1.0,,17.21,,2024-12-22
3478,1,1,3.0,2.0,5.63,17.83,2024-10-11,2024-12-25
3479,1,1,3.0,5.0,3.89,8.62,2024-08-26,2024-11-29
3480,1,1,4.0,1.0,5.85,15.73,2024-07-04,2024-08-19
3481,1,1,12.0,4.0,2.54,7.92,2023-12-12,2024-10-08
3482,1,1,3.0,9.0,5.11,2.93,2024-09-02,2023-06-13
3483,0,1,,0.0,,0.0,,2024-07-07
3484,1,1,4.0,5.0,4.63,6.0,2024-08-10,2024-10-25
