engagement_id,customer_id,campaign_id,channel_used,has_engaged,day,month,duration
15457,3402,99,Telephone,0,8,April,
15458,485,14,Email,0,22,May,
15459,3504,55,Instagram,0,11,April,
15460,3247,17,Email,1,14,December,
15461,3754,91,Landline,0,7,November,
15462,3763,9,Email,0,28,October,
15463,833,20,Google Ads,0,20,October,
15464,453,71,Website,0,1,January,
15465,2426,66,TikTok,1,21,May,139
15466,3169,64,TikTok,0,16,July,
15467,2239,16,Email,0,7,September,
15468,822,16,Email,0,24,September,
15469,623,84,Telephone,0,1,February,
15470,3952,10,Email,0,17,June,
15471,1800,11,Email,0,25,February,
15472,316,25,Google Ads,0,7,November,
15473,1611,52,Instagram,1,21,February,130
15474,423,59,TikTok,0,8,December,
15475,3181,46,Instagram,1,21,August,85
15476,3192,56,TikTok,0,2,August,
15477,3892,64,Instagram,0,4,July,
15478,3610,52,TikTok,0,15,February,
15479,2841,82,Website,0,15,May,
15480,1335,11,Email,0,28,January,
15481,490,82,Website,0,13,May,
15482,539,47,Instagram,1,29,September,151
15483,2696,29,Google Ads,0,19,January,
15484,1124,54,TikTok,0,26,May,
15485,2288,92,Landline,0,19,November,
15486,3481,66,TikTok,1,1,May,107
15487,3494,57,Instagram,0,22,December,
15488,3165,48,TikTok,0,26,April,
15489,1148,31,Google Ads,0,15,March,
15490,2403,96,Telephone,0,29,June,
15491,872,20,Google Ads,0,13,October,
15492,623,11,Email,0,12,March,
15493,1453,46,TikTok,1,13,August,165
15494,3959,10,Email,0,20,May,
15495,2416,68,Instagram,1,27,March,168
15496,3819,65,TikTok,1,20,February,170
15497,1016,94,Landline,0,1,December,
15498,1641,75,Website,1,30,August,27
15499,432,4,Email,0,8,September,
15500,3176,70,Instagram,0,31,August,
15501,2609,28,Google Ads,1,3,January,92
15502,286,27,Google Ads,0,29,March,
15503,2255,56,TikTok,1,12,August,174
15504,3102,90,Landline,0,16,January,
15505,3029,63,Instagram,0,9,April,
15506,48,47,TikTok,1,16,October,176
15507,3022,36,Instagram,0,31,January,
15508,1364,7,Email,0,12,March,
15509,2973,66,Instagram,1,7,May,76
15510,90,83,Website,0,15,September,
15511,3526,95,Landline,0,24,July,
15512,1025,87,Telephone,0,3,February,
15513,1386,97,Landline,0,13,May,
15514,3964,81,Website,1,21,August,29
15515,399,84,Landline,0,12,January,
15516,3335,48,TikTok,0,26,April,
15517,1665,36,Instagram,1,18,January,60
15518,3014,48,Instagram,0,21,April,
15519,758,9,Email,0,27,October,
15520,2409,45,TikTok,0,30,October,
15521,846,54,Instagram,1,3,June,147
15522,635,3,Email,0,27,June,
15523,3572,82,Website,0,13,May,
15524,1693,91,Landline,0,12,November,
15525,16,28,Google Ads,0,8,February,
15526,1451,77,Website,1,2,May,151
15527,3206,9,Email,0,27,October,
15528,1811,6,Email,0,29,January,
15529,2954,92,Landline,0,26,November,
15530,1494,46,Instagram,0,26,August,
15531,3409,52,TikTok,0,16,February,
15532,2989,3,Email,0,22,June,
15533,2863,65,TikTok,1,14,March,154
15534,629,80,Website,0,5,October,
15535,3124,14,Email,0,1,July,
15536,1773,6,Email,0,29,January,
15537,2889,26,Google Ads,1,1,October,88
15538,1408,65,TikTok,1,21,February,118
15539,1769,9,Email,0,23,October,
15540,635,18,Email,0,5,October,
15541,2501,97,Telephone,0,23,May,
15542,3535,98,Telephone,0,22,January,
15543,2571,18,Email,0,19,October,
15544,1025,36,Instagram,0,18,February,
15545,2805,54,Instagram,0,31,May,
15546,1597,32,Google Ads,1,8,November,146
15547,1828,74,Website,0,27,July,
15548,656,63,TikTok,1,4,April,142
15549,2903,62,Instagram,0,4,February,
15550,1268,50,Instagram,1,20,July,127
15551,1756,2,Email,0,21,December,
15552,556,97,Landline,0,30,April,
15553,3507,95,Landline,0,7,July,
15554,1774,60,TikTok,1,28,July,178
15555,2045,8,Email,1,14,October,
15556,2634,12,Email,0,5,December,
15557,1139,81,Website,0,11,August,
15558,1294,17,Email,0,5,December,
15559,1714,55,Instagram,1,21,April,42
15560,2189,29,Google Ads,0,26,January,
15561,3543,14,Email,0,8,May,
15562,2222,90,Telephone,0,24,January,
15563,868,7,Email,0,27,February,
15564,2737,50,TikTok,0,1,July,
15565,346,43,TikTok,0,23,November,
15566,994,34,TikTok,1,21,November,162
15567,2326,54,TikTok,1,1,June,62
15568,1891,99,Landline,0,11,April,
15569,1412,60,TikTok,1,23,July,175
15570,3851,78,Website,0,29,July,
15571,3787,73,Website,0,25,October,
15572,2514,67,Instagram,1,6,September,26
15573,2510,10,Email,0,30,May,
15574,1097,2,Email,0,24,December,
15575,1634,56,TikTok,0,31,July,
15576,3615,49,TikTok,0,18,May,
15577,333,2,Email,0,24,December,
15578,496,95,Landline,0,6,August,
15579,177,67,TikTok,1,17,September,128
15580,462,36,Instagram,0,29,January,
15581,1909,18,Email,0,6,October,
15582,3462,87,Telephone,0,1,February,
15583,556,28,Google Ads,0,28,January,
15584,2115,85,Telephone,0,16,May,
15585,1738,64,Instagram,0,5,July,
15586,1516,50,TikTok,1,20,June,49
15587,2744,55,Instagram,0,28,April,
15588,68,45,Instagram,1,12,October,101
15589,3841,71,Website,0,2,January,
15590,1460,73,Website,0,11,October,
15591,2890,51,Instagram,0,11,September,
15592,3801,44,Instagram,1,27,March,141
15593,1047,81,Website,0,15,August,
15594,3425,5,Email,0,3,October,
15595,3077,30,Google Ads,0,29,August,
15596,3735,26,Google Ads,0,14,October,
15597,2010,55,TikTok,0,24,April,
15598,3604,82,Website,0,7,July,
15599,1446,80,Website,0,1,October,
15600,286,17,Email,0,3,January,
15601,1543,42,TikTok,1,21,February,38
15602,57,1,Email,0,29,June,
15603,3478,29,Google Ads,0,25,December,
15604,3845,83,Website,0,25,October,
15605,2837,71,Website,0,3,February,
15606,2180,4,Email,1,7,September,
15607,303,28,Google Ads,0,30,December,
15608,2060,15,Email,0,8,February,
15609,1814,30,Google Ads,1,22,August,
15610,3121,18,Email,0,5,October,
15611,667,77,Website,0,17,May,
15612,193,14,Email,0,6,June,
15613,3657,73,Website,0,26,October,
15614,2360,44,Instagram,0,27,March,
15615,708,33,TikTok,0,5,April,
15616,2896,30,Google Ads,0,19,August,
15617,2404,52,TikTok,1,15,February,42
15618,2714,80,Website,0,9,October,
15619,3541,66,Instagram,0,16,May,
15620,629,6,Email,1,29,January,
15621,1006,82,Website,0,22,May,
15622,2908,94,Telephone,0,28,November,
15623,128,7,Email,1,14,March,
15624,3460,25,Google Ads,0,8,November,
15625,1031,94,Telephone,0,2,December,
15626,3048,74,Website,0,3,August,
15627,885,94,Telephone,0,10,December,
15628,2123,1,Email,1,11,June,
15629,3025,25,Google Ads,0,1,October,
15630,573,34,TikTok,1,15,November,162
15631,2419,36,TikTok,1,4,January,96
15632,260,88,Telephone,0,7,April,
15633,2544,4,Email,0,7,September,
15634,246,52,Instagram,1,18,February,44
15635,3230,73,Website,0,14,October,
15636,1694,92,Landline,0,3,December,
15637,1388,43,Instagram,1,28,November,134
15638,372,87,Landline,0,27,January,
15639,1339,55,TikTok,0,22,April,
15640,70,56,Instagram,0,6,August,
15641,3932,60,TikTok,0,27,July,
15642,296,58,Instagram,0,2,April,
15643,2973,77,Website,0,20,May,
15644,623,18,Email,1,17,October,
15645,2998,57,TikTok,0,4,December,
15646,3346,29,Google Ads,0,17,January,
15647,334,5,Email,0,3,October,
15648,3364,69,TikTok,0,26,September,
15649,1748,54,Instagram,1,27,May,102
15650,766,10,Email,0,14,June,
15651,1655,1,Email,0,13,June,
15652,367,50,TikTok,0,18,July,
15653,663,98,Telephone,0,21,January,
15654,3468,91,Landline,0,19,November,
15655,3266,73,Website,0,14,October,
15656,2325,79,Website,0,16,September,
15657,3576,77,Website,0,7,May,
15658,1776,15,Email,1,13,February,
15659,2994,65,TikTok,0,24,March,
15660,1269,52,Instagram,0,26,February,
15661,1775,51,TikTok,1,6,September,176
15662,3273,29,Google Ads,0,29,December,
15663,2267,5,Email,0,30,September,
15664,2534,33,TikTok,1,4,April,147
15665,933,78,Website,0,20,July,
15666,1087,13,Email,0,28,December,
15667,3335,34,Instagram,0,12,November,
15668,2404,36,Instagram,0,25,February,
15669,1364,56,Instagram,1,12,August,54
15670,229,88,Landline,0,16,May,
15671,488,39,Instagram,0,6,April,
15672,1542,25,Google Ads,0,27,October,
15673,158,48,Instagram,1,18,May,95
15674,3332,21,Google Ads,0,7,July,
15675,3249,77,Website,1,3,April,52
15676,931,11,Email,0,27,February,
15677,218,79,Website,0,6,September,
15678,2816,89,Telephone,0,20,February,
15679,349,84,Telephone,0,30,December,
15680,2252,94,Telephone,0,19,November,
15681,203,46,TikTok,0,18,August,
15682,2315,24,Google Ads,0,13,May,
15683,2745,71,Website,0,21,January,
15684,2276,33,Instagram,1,1,April,43
15685,768,41,Instagram,0,24,March,
15686,1613,47,TikTok,0,24,October,
15687,1722,67,Instagram,0,5,September,
15688,840,15,Email,0,8,March,
15689,353,61,Instagram,1,23,September,65
15690,1610,76,Website,0,7,May,
15691,3768,91,Landline,0,13,November,
15692,3641,44,TikTok,0,28,March,
15693,1565,16,Email,0,30,August,
15694,2076,49,TikTok,1,13,June,87
15695,1815,99,Telephone,0,31,March,
15696,1407,13,Email,1,24,January,
15697,235,36,TikTok,0,25,January,
15698,3830,68,Instagram,1,27,March,66
15699,3683,20,Google Ads,0,27,September,
15700,3998,28,Google Ads,0,30,December,
15701,2328,41,TikTok,0,23,March,
15702,1589,73,Website,0,23,October,
15703,587,43,Instagram,1,23,November,169
15704,3176,1,Email,1,21,June,
15705,3106,96,Landline,0,10,June,
15706,973,1,Email,0,1,July,
15707,2960,43,TikTok,1,25,November,90
15708,1280,89,Telephone,0,24,March,
15709,2218,84,Landline,0,21,January,
15710,2369,17,Email,0,27,November,
15711,1489,45,Instagram,1,5,December,171
15712,1400,83,Website,1,31,October,133
15713,3611,29,Google Ads,1,25,January,179
15714,1578,74,Website,0,18,July,
15715,1941,93,Landline,0,20,December,
15716,3581,56,Instagram,0,29,July,
15717,3329,41,Instagram,0,13,March,
15718,1385,54,Instagram,0,8,June,
15719,100,5,Email,0,19,September,
15720,721,9,Email,0,30,October,
15721,1154,84,Telephone,0,1,January,
15722,185,70,Instagram,0,3,September,
15723,915,16,Email,0,25,September,
15724,230,55,Instagram,0,25,April,
15725,3049,83,Website,0,12,October,
15726,811,61,Instagram,0,16,September,
15727,2550,94,Landline,0,14,November,
15728,274,4,Email,0,10,September,
15729,1857,50,Instagram,0,7,July,
15730,1982,35,TikTok,0,24,January,
15731,2723,20,Google Ads,0,6,October,
15732,2865,64,TikTok,0,14,July,
15733,2933,82,Website,0,28,June,
15734,1384,94,Landline,0,28,November,
15735,2953,97,Landline,0,17,May,
15736,2220,8,Email,0,23,October,
15737,3011,31,Google Ads,0,12,March,
15738,3371,85,Landline,0,7,May,
15739,2689,85,Telephone,0,12,May,
15740,3062,26,Google Ads,0,1,October,
15741,1500,13,Email,0,4,January,
15742,1301,34,TikTok,0,25,November,
15743,3179,74,Website,0,27,August,
15744,2181,38,Instagram,0,29,March,
15745,3386,76,Website,0,27,May,
15746,628,52,TikTok,0,24,February,
15747,1850,77,Website,0,13,May,
15748,2887,85,Telephone,0,13,May,
15749,127,27,Google Ads,0,31,March,
15750,698,76,Website,0,7,May,
15751,2168,55,TikTok,1,13,April,178
15752,1998,4,Email,0,9,September,
15753,3100,3,Email,0,26,June,
15754,2923,27,Google Ads,1,4,April,58
15755,917,62,TikTok,1,24,February,162
15756,713,93,Telephone,0,27,December,
15757,1023,6,Email,0,2,February,
15758,3350,83,Website,0,27,September,
15759,157,39,TikTok,1,12,April,154
15760,2224,52,TikTok,0,25,February,
15761,2394,22,Google Ads,0,17,October,
15762,716,99,Telephone,0,3,April,
15763,668,73,Website,0,28,October,
15764,3786,47,TikTok,0,5,October,
15765,2429,59,TikTok,1,8,December,61
15766,309,69,Instagram,0,16,September,
15767,1503,89,Telephone,0,23,March,
15768,2287,95,Telephone,1,9,August,459
15769,3683,60,TikTok,1,12,August,177
15770,2240,56,Instagram,1,29,July,60
15771,685,70,TikTok,0,6,October,
15772,2419,89,Landline,0,5,March,
15773,1873,73,Website,0,1,November,
15774,3825,67,TikTok,1,12,September,144
15775,1199,82,Website,0,5,June,
15776,123,94,Telephone,0,10,December,
15777,3636,1,Email,0,19,June,
15778,2529,9,Email,0,19,October,
15779,2068,76,Website,0,4,May,
15780,2315,56,Instagram,0,27,July,
15781,1866,90,Telephone,0,2,February,
15782,2781,76,Website,0,16,April,
15783,1831,28,Google Ads,0,31,January,
15784,2259,42,Instagram,1,2,February,102
15785,2711,17,Email,0,28,November,
15786,1554,94,Telephone,0,27,November,
15787,126,98,Landline,0,24,January,
15788,2461,79,Website,0,25,August,
15789,836,53,Instagram,0,23,June,
15790,575,80,Website,0,20,October,
15791,1013,99,Landline,0,10,April,
15792,537,42,TikTok,0,23,February,
15793,2636,40,TikTok,0,26,September,
15794,3341,91,Landline,0,8,November,
15795,3354,2,Email,0,23,December,
15796,1529,57,TikTok,0,12,November,
15797,727,21,Google Ads,0,13,July,
15798,2454,74,Website,0,3,August,
15799,2639,34,TikTok,1,29,November,118
15800,842,82,Website,0,15,May,
15801,2387,89,Landline,0,15,February,
15802,3041,69,TikTok,1,29,September,26
15803,1962,40,Instagram,1,8,September,29
15804,16,38,Instagram,1,3,April,47
15805,2295,19,Google Ads,0,17,April,
15806,458,97,Landline,0,22,May,
15807,1897,39,TikTok,0,8,April,
15808,3244,75,Website,0,4,October,
15809,1382,24,Google Ads,0,22,May,
15810,2095,32,Google Ads,0,16,October,
15811,1004,30,Google Ads,0,19,August,
15812,1050,73,Website,0,20,October,
15813,1830,9,Email,0,26,October,
15814,2558,29,Google Ads,0,5,December,
15815,1049,76,Website,0,27,May,
15816,1638,2,Email,0,12,December,
15817,1144,79,Website,0,3,October,
15818,415,1,Email,1,3,July,
15819,2227,42,Instagram,1,30,January,26
15820,2475,33,TikTok,1,1,April,176
15821,2603,19,Google Ads,0,30,May,
15822,1405,89,Landline,1,12,February,496
15823,3683,21,Google Ads,0,11,July,
15824,1575,29,Google Ads,0,10,January,
15825,1578,91,Landline,0,19,November,
15826,949,44,TikTok,0,15,March,
15827,43,26,Google Ads,0,14,October,
15828,758,90,Telephone,0,3,January,
15829,2622,60,TikTok,0,16,July,
15830,3982,57,Instagram,0,27,November,
15831,3497,21,Google Ads,0,2,July,
15832,2409,40,Instagram,0,9,September,
15833,2374,20,Google Ads,1,29,September,76
15834,2962,58,TikTok,1,3,April,163
15835,3298,32,Google Ads,0,25,October,
15836,3155,88,Landline,0,1,May,
15837,1763,58,TikTok,0,6,May,
15838,2216,29,Google Ads,0,12,January,
15839,1955,35,TikTok,0,17,January,
15840,902,8,Email,0,6,November,
15841,3036,13,Email,1,2,January,
15842,3467,61,Instagram,0,21,September,
15843,201,67,Instagram,1,10,September,99
15844,621,66,Instagram,1,29,May,23
15845,1629,48,Instagram,1,18,April,119
15846,2323,1,Email,0,30,June,
15847,1457,52,Instagram,1,25,February,128
15848,1744,10,Email,0,28,May,
15849,106,57,Instagram,0,31,October,
15850,3054,99,Telephone,0,14,April,
15851,1039,91,Landline,0,6,November,
15852,1131,71,Website,0,27,January,
15853,2232,72,Website,0,4,October,
15854,2957,14,Email,0,12,June,
15855,696,88,Landline,0,4,May,
15856,658,27,Google Ads,0,31,March,
15857,3139,23,Google Ads,0,6,March,
15858,178,63,TikTok,0,19,March,
15859,1914,32,Google Ads,0,14,October,
15860,124,68,Instagram,0,7,April,
15861,3702,96,Landline,1,29,June,345
15862,2429,49,TikTok,1,25,May,118
15863,2518,70,Instagram,1,23,September,111
15864,88,74,Website,0,6,August,
15865,3522,92,Landline,0,29,November,
15866,3234,19,Google Ads,0,21,April,
15867,1508,12,Email,1,12,December,
15868,112,73,Website,0,19,October,
15869,2498,83,Website,0,19,October,
15870,1700,35,TikTok,1,26,January,142
15871,1824,25,Google Ads,0,21,October,
15872,1286,95,Telephone,0,31,July,
15873,2420,85,Landline,0,5,May,
15874,287,40,Instagram,0,5,September,
15875,797,90,Telephone,0,1,February,
15876,3859,34,Instagram,0,28,November,
15877,875,98,Landline,0,20,January,
15878,443,41,TikTok,1,12,March,111
15879,2977,68,TikTok,0,11,March,
15880,1251,81,Website,0,9,August,
15881,1966,9,Email,0,26,October,
15882,37,58,Instagram,0,24,March,
15883,1378,77,Website,0,22,May,
15884,1840,60,TikTok,0,16,July,
15885,2131,66,Instagram,0,28,April,
15886,3072,63,TikTok,1,26,March,55
15887,3827,46,TikTok,1,27,August,150
15888,2134,15,Email,0,9,February,
15889,2706,4,Email,0,20,September,
15890,1174,19,Google Ads,0,18,April,
15891,250,77,Website,0,2,May,
15892,311,7,Email,0,6,March,
15893,3852,81,Website,1,15,August,127
15894,3793,75,Website,0,28,September,
15895,3238,83,Website,0,16,October,
15896,2473,7,Email,1,3,March,
15897,891,54,TikTok,0,29,May,
15898,2955,89,Telephone,0,20,February,
15899,2532,94,Telephone,0,2,December,
15900,2778,90,Telephone,0,31,December,
15901,524,55,Instagram,0,11,April,
15902,2585,19,Google Ads,1,27,April,142
15903,3282,81,Website,0,19,August,
15904,1166,85,Landline,0,17,May,
15905,940,20,Google Ads,0,3,October,
15906,1005,65,TikTok,0,15,March,
15907,1709,16,Email,0,14,September,
15908,773,37,Instagram,1,30,December,130
15909,3609,60,Instagram,1,29,July,30
15910,2490,77,Website,0,25,April,
15911,1382,32,Google Ads,0,15,October,
15912,3040,72,Website,0,1,October,
15913,395,5,Email,0,8,September,
15914,2326,56,TikTok,1,28,July,49
15915,922,36,TikTok,1,6,January,64
15916,463,2,Email,1,15,December,
15917,3639,15,Email,0,25,January,
15918,1631,75,Website,0,23,September,
15919,439,66,Instagram,0,17,May,
15920,3316,14,Email,0,29,June,
15921,2259,73,Website,0,15,October,
15922,2799,19,Google Ads,0,2,May,
15923,663,43,TikTok,0,23,November,
15924,1479,27,Google Ads,0,10,March,
15925,915,40,TikTok,0,15,September,
15926,2795,30,Google Ads,0,30,August,
15927,3403,30,Google Ads,0,19,August,
15928,593,10,Email,1,18,June,
15929,445,54,TikTok,0,31,May,
15930,1733,6,Email,1,28,January,
15931,1238,24,Google Ads,0,25,May,
15932,3053,97,Landline,0,11,April,
15933,747,12,Email,1,17,January,
15934,3513,79,Website,0,8,August,
15935,3512,2,Email,0,24,December,
15936,1074,35,TikTok,0,15,January,
15937,3376,63,TikTok,1,22,March,28
15938,3913,17,Email,0,28,December,
15939,1104,35,TikTok,0,15,January,
15940,1950,83,Website,0,27,October,
15941,1946,60,TikTok,1,9,August,85
15942,3123,91,Telephone,0,16,November,
15943,1151,99,Telephone,0,31,March,
15944,152,14,Email,0,5,May,
15945,916,36,TikTok,0,3,February,
15946,3966,45,Instagram,1,11,November,25
15947,3850,80,Website,0,21,October,
15948,3148,70,TikTok,0,8,September,
15949,929,28,Google Ads,0,2,February,
15950,3429,25,Google Ads,0,4,October,
15951,2466,47,Instagram,1,31,October,60
15952,1114,94,Landline,0,7,December,
15953,2683,43,Instagram,1,27,November,172
15954,3169,39,TikTok,0,18,April,
15955,1164,6,Email,0,24,January,
15956,3641,94,Landline,0,13,November,
15957,2026,42,Instagram,1,7,February,65
15958,3882,8,Email,0,9,October,
15959,1992,44,TikTok,0,6,March,
15960,577,46,Instagram,1,25,August,46
15961,1158,71,Website,0,22,January,
15962,2474,68,TikTok,1,27,March,54
15963,3855,52,Instagram,1,19,February,40
15964,450,65,Instagram,1,28,March,57
15965,1651,94,Landline,1,25,November,555
15966,3274,92,Telephone,0,27,November,
15967,2089,69,TikTok,1,28,September,120
15968,1679,74,Website,0,25,July,
15969,3387,68,TikTok,0,29,March,
15970,158,72,Website,0,2,October,
15971,1632,7,Email,0,9,March,
15972,664,51,TikTok,1,31,July,154
15973,1515,45,TikTok,1,28,November,42
15974,3750,84,Landline,0,8,February,
15975,451,5,Email,0,14,September,
15976,3808,53,Instagram,0,13,June,
15977,1502,59,Instagram,0,3,December,
15978,2870,38,Instagram,1,16,March,156
15979,1028,66,Instagram,1,18,May,125
15980,1394,87,Telephone,0,23,January,
15981,3198,16,Email,0,21,September,
15982,1606,75,Website,0,1,September,
15983,2813,16,Email,1,23,September,
15984,3156,22,Google Ads,0,9,November,
15985,1222,79,Website,0,6,October,
15986,153,39,TikTok,1,4,April,103
15987,912,34,Instagram,1,16,November,122
15988,2369,62,TikTok,1,1,February,140
15989,3344,22,Google Ads,0,6,November,
15990,1469,35,Instagram,0,27,January,
15991,3419,83,Website,0,11,October,
15992,1824,11,Email,0,27,February,
15993,2729,89,Landline,1,26,March,374
15994,1473,43,TikTok,1,22,November,79
15995,3719,67,TikTok,1,5,September,71
15996,3688,18,Email,0,6,October,
15997,221,32,Google Ads,0,9,November,
